2,1,10000,
-1.71481604244,-1.71481604244,0.335533716244,
-1.71481604244,-1.68017329411,0.307290891228,
-1.71481604244,-1.64553054577,0.27904788585,
-1.71481604244,-1.61088779744,0.250807162666,
-1.71481604244,-1.57624504911,0.222563301729,
-1.71481604244,-1.54160230078,0.194323401996,
-1.71481604244,-1.50695955245,0.166078937421,
-1.71481604244,-1.47231680411,0.137838491085,
-1.71481604244,-1.43767405578,0.109592410469,
-1.71481604244,-1.40303130745,0.0813531632637,
-1.71481604244,-1.36838855912,0.0531108589803,
-1.71481604244,-1.33374581079,0.0248647439247,
-1.71481604244,-1.29910306245,-0.00337312633448,
-1.71481604244,-1.26446031412,-0.031612689107,
-1.71481604244,-1.22981756579,-0.0598626256089,
-1.71481604244,-1.19517481746,-0.0880960590151,
-1.71481604244,-1.16053206913,-0.116351704223,
-1.71481604244,-1.12588932079,-0.1445869812,
-1.71481604244,-1.09124657246,-0.172829543097,
-1.71481604244,-1.05660382413,-0.201071063962,
-1.71481604244,-1.0219610758,-0.229313077924,
-1.71481604244,-0.987318327465,-0.257557716867,
-1.71481604244,-0.952675579133,-0.285796829706,
-1.71481604244,-0.918032830801,-0.314041475297,
-1.71481604244,-0.883390082469,-0.342284475075,
-1.71481604244,-0.848747334136,-0.370526033439,
-1.71481604244,-0.814104585804,-0.398765929752,
-1.71481604244,-0.779461837472,-0.427013090228,
-1.71481604244,-0.74481908914,-0.455248429029,
-1.71481604244,-0.710176340808,-0.483497369941,
-1.71481604244,-0.675533592476,-0.511738056327,
-1.71481604244,-0.640890844144,-0.539976357447,
-1.71481604244,-0.606248095812,-0.568223218551,
-1.71481604244,-0.57160534748,-0.596462417134,
-1.71481604244,-0.536962599148,-0.624705851164,
-1.71481604244,-0.502319850815,-0.652949767717,
-1.71481604244,-0.467677102483,-0.681191947641,
-1.71481604244,-0.433034354151,-0.709432203045,
-1.71481604244,-0.398391605819,-0.737674783264,
-1.71481604244,-0.363748857487,-0.765916548978,
-1.71481604244,-0.329106109155,-0.794161157058,
-1.71481604244,-0.294463360823,-0.822403916265,
-1.71481604244,-0.259820612491,-0.85064340747,
-1.71481604244,-0.225177864159,-0.878885503723,
-1.71481604244,-0.190535115827,-0.907133947383,
-1.71481604244,-0.155892367494,-0.935372213707,
-1.71481604244,-0.121249619162,-0.963615172139,
-1.71481604244,-0.0866068708302,-0.991853452827,
-1.71481604244,-0.0519641224981,-1.02009455468,
-1.71481604244,-0.017321374166,-1.04834465344,
-1.71481604244,0.017321374166,-1.07658447321,
-1.71481604244,0.0519641224981,-1.10482629318,
-1.71481604244,0.0866068708302,-1.13306981123,
-1.71481604244,0.121249619162,-1.16131208832,
-1.71481604244,0.155892367494,-1.18955579126,
-1.71481604244,0.190535115827,-1.21779483729,
-1.71481604244,0.225177864159,-1.24603964837,
-1.71481604244,0.259820612491,-1.27428297243,
-1.71481604244,0.294463360823,-1.30252561565,
-1.71481604244,0.329106109155,-1.33076916332,
-1.71481604244,0.363748857487,-1.35900950592,
-1.71481604244,0.398391605819,-1.38725525259,
